customer_id,group,choice,txn_date
8577,treatment,TropicalIPA,2025-06-27
900,control,,
20385,control,FarmhouseSaison,2025-06-12
12885,control,,
3867,treatment,CitrusZing,2025-06-23
6625,control,,
27059,control,,
20604,control,,
16622,treatment,,
5882,control,,
16096,control,RyeRanger,2025-06-01
17353,treatment,CherryLambic,2025-06-12
17930,control,,
26721,control,CitrusZing,2025-06-24
4962,control,CitrusZing,2025-06-22
489,treatment,TropicalIPA,2025-06-16
8777,control,RyeRanger,2025-06-28
7707,treatment,RyeRanger,2025-06-17
19328,control,RyeRanger,2025-06-06
23710,control,CitrusZing,2025-06-02
5100,control,FarmhouseSaison,2025-06-04
22186,treatment,MidnightStout,2025-06-09
2747,treatment,,
25343,control,,
10987,treatment,FarmhouseSaison,2025-06-21
614,treatment,CherryLambic,2025-06-04
2745,treatment,VelvetPorter,2025-06-17
25245,control,,
23186,control,CitrusZing,2025-06-03
19402,treatment,,
14027,treatment,CitrusZing,2025-06-06
25506,control,RyeRanger,2025-06-25
19238,treatment,CitrusZing,2025-06-15
25247,control,CitrusZing,2025-06-04
17986,treatment,CherryLambic,2025-06-28
23756,control,HazyHopper,2025-06-03
24561,control,RyeRanger,2025-06-27
23841,control,,
23687,treatment,RyeRanger,2025-06-16
24666,control,RyeRanger,2025-06-27
8977,control,,
9653,control,FarmhouseSaison,2025-06-06
23616,control,CitrusZing,2025-06-03
5630,control,CitrusZing,2025-06-13
23934,control,,
22388,treatment,CherryLambic,2025-06-28
4868,treatment,,
12896,control,,
7228,treatment,,
14847,control,CitrusZing,2025-06-18
18274,treatment,,
14303,treatment,FarmhouseSaison,2025-06-15
17677,control,CitrusZing,2025-06-18
6064,control,FarmhouseSaison,2025-06-16
156,treatment,MidnightStout,2025-06-04
26630,treatment,,
26044,treatment,MidnightStout,2025-06-23
22097,control,,
2922,treatment,TropicalIPA,2025-06-30
8881,treatment,,
3854,control,,
3472,treatment,,
24073,control,,
15160,treatment,VelvetPorter,2025-06-21
15982,control,,
1151,control,RyeRanger,2025-06-22
17088,treatment,,
3911,treatment,RyeRanger,2025-06-08
17302,treatment,,
22727,treatment,,
18583,treatment,CherryLambic,2025-06-29
12365,treatment,,
26451,control,,
15236,treatment,,
5615,treatment,,
13202,treatment,,
25361,control,AlpinePils,2025-06-21
3529,treatment,,
4402,treatment,RyeRanger,2025-06-14
37,control,CitrusZing,2025-06-11
23077,control,RyeRanger,2025-06-25
10886,control,AmberOak,2025-06-01
19842,control,,
26134,control,,
9946,control,,
792,treatment,VelvetPorter,2025-06-28
14909,control,,
4315,control,,
22982,treatment,TropicalIPA,2025-06-01
18183,treatment,,
6492,control,,
4301,control,RyeRanger,2025-06-30
8938,treatment,RyeRanger,2025-06-23
14821,control,,
6354,treatment,CherryLambic,2025-06-22
1879,control,CherryLambic,2025-06-29
5701,control,RyeRanger,2025-06-28
14003,control,CitrusZing,2025-06-15
14058,control,,
19963,treatment,VelvetPorter,2025-06-11
19578,treatment,AmberOak,2025-06-06
15220,treatment,TropicalIPA,2025-06-12
25861,control,RyeRanger,2025-06-05
24856,control,RyeRanger,2025-06-28
26404,control,,
23659,treatment,CherryLambic,2025-06-28
26336,control,RyeRanger,2025-06-30
26344,treatment,CitrusZing,2025-06-26
9297,control,,
20900,control,,
5151,control,CitrusZing,2025-06-29
22158,treatment,,
8462,control,RyeRanger,2025-06-01
26484,treatment,,
6061,control,,
25046,control,RyeRanger,2025-06-10
7700,treatment,,
19582,control,,
25825,control,RyeRanger,2025-06-24
9952,treatment,,
21464,control,,
7893,control,AlpinePils,2025-06-29
17970,control,,
16495,control,RyeRanger,2025-06-03
9603,treatment,,
16017,treatment,,
19476,treatment,CherryLambic,2025-06-12
21246,control,CitrusZing,2025-06-10
19400,treatment,,
8047,control,RyeRanger,2025-06-01
5334,treatment,,
24675,control,,
19198,control,,
2814,treatment,TropicalIPA,2025-06-25
10419,treatment,MidnightStout,2025-06-23
4476,control,,
25372,control,,
15158,control,RyeRanger,2025-06-23
19272,control,,
4074,control,AmberOak,2025-06-19
10866,control,,
15608,control,,
14468,treatment,,
13419,control,RyeRanger,2025-06-06
21787,control,RyeRanger,2025-06-20
20338,control,,
2283,treatment,CitrusZing,2025-06-02
11862,treatment,,
24514,treatment,,
5785,treatment,CitrusZing,2025-06-11
3849,control,,
15620,treatment,,
14124,control,,
18946,treatment,HazyHopper,2025-06-29
23774,control,RyeRanger,2025-06-21
8992,control,RyeRanger,2025-06-13
23954,control,,
24852,control,RyeRanger,2025-06-25
12146,control,,
21330,control,,
22386,control,,
11657,control,RyeRanger,2025-06-17
15124,control,,
7749,treatment,TropicalIPA,2025-06-20
944,treatment,,
19119,control,,
430,control,,
23411,control,CitrusZing,2025-06-20
7605,treatment,RyeRanger,2025-06-29
24354,treatment,,
17808,treatment,TropicalIPA,2025-06-03
3711,control,,
15610,treatment,TropicalIPA,2025-06-09
17685,control,VelvetPorter,2025-06-18
6945,control,RyeRanger,2025-06-05
701,treatment,,
21614,control,CitrusZing,2025-06-09
20708,control,RyeRanger,2025-06-10
27590,treatment,RyeRanger,2025-06-02
16841,control,,
9856,control,VelvetPorter,2025-06-04
9768,treatment,,
13587,control,,
22940,treatment,TropicalIPA,2025-06-06
2785,control,RyeRanger,2025-06-25
18203,control,CitrusZing,2025-06-14
25424,control,AmberOak,2025-06-02
17012,control,AlpinePils,2025-06-20
4334,control,CitrusZing,2025-06-30
21087,treatment,,
2282,control,,
26826,control,RyeRanger,2025-06-12
16170,treatment,MidnightStout,2025-06-14
25428,treatment,RyeRanger,2025-06-24
14595,treatment,AlpinePils,2025-06-21
2751,treatment,,
15137,control,,
1735,control,AmberOak,2025-06-02
20830,treatment,,
7196,control,RyeRanger,2025-06-01
22621,treatment,,
18151,treatment,HazyHopper,2025-06-10
25083,treatment,FarmhouseSaison,2025-06-16
16114,treatment,MidnightStout,2025-06-05
12987,control,,
885,control,,
303,control,,
22620,control,FarmhouseSaison,2025-06-03
26131,control,,
19160,control,,
15023,control,,
17934,control,,
435,control,,
3344,treatment,AmberOak,2025-06-15
25786,treatment,,
835,treatment,,
1524,control,RyeRanger,2025-06-19
14042,treatment,,
16948,control,,
12876,control,CitrusZing,2025-06-30
476,control,RyeRanger,2025-06-18
22428,control,,
9294,control,RyeRanger,2025-06-05
16980,control,,
19674,treatment,AlpinePils,2025-06-25
16183,control,RyeRanger,2025-06-17
2564,treatment,,
22349,control,RyeRanger,2025-06-18
9944,control,RyeRanger,2025-06-21
4110,control,,
5466,control,,
16359,treatment,,
11751,control,,
12946,control,TropicalIPA,2025-06-06
23042,treatment,VelvetPorter,2025-06-29
953,control,CitrusZing,2025-06-13
4926,control,RyeRanger,2025-06-20
21548,treatment,AlpinePils,2025-06-01
12749,treatment,,
20067,treatment,,
8521,treatment,,
18505,control,,
23468,treatment,,
24020,control,,
24709,control,,
12459,control,RyeRanger,2025-06-13
18580,control,,
20651,control,AmberOak,2025-06-10
14290,treatment,,
23372,treatment,CitrusZing,2025-06-17
11494,control,,
8072,control,,
13457,treatment,,
16636,control,RyeRanger,2025-06-04
15129,control,CitrusZing,2025-06-29
13737,control,CherryLambic,2025-06-16
11860,treatment,,
23848,control,RyeRanger,2025-06-26
27640,treatment,,
20735,treatment,,
27224,treatment,VelvetPorter,2025-06-18
20430,control,RyeRanger,2025-06-26
22184,control,,
21827,control,CitrusZing,2025-06-22
873,control,,
16834,control,,
13414,treatment,,
4058,control,RyeRanger,2025-06-22
23922,control,RyeRanger,2025-06-22
24736,control,,
26782,treatment,,
20455,control,HazyHopper,2025-06-19
165,control,CitrusZing,2025-06-09
2467,control,,
9048,control,,
10457,treatment,,
1750,control,AmberOak,2025-06-29
25013,treatment,,
27048,treatment,,
8437,treatment,HazyHopper,2025-06-07
18082,control,,
18751,treatment,HazyHopper,2025-06-04
10638,treatment,RyeRanger,2025-06-08
12596,control,,
5361,control,,
20951,treatment,AlpinePils,2025-06-30
7874,control,,
12429,control,CitrusZing,2025-06-11
8624,control,,
17989,treatment,RyeRanger,2025-06-17
17871,treatment,FarmhouseSaison,2025-06-03
15264,control,RyeRanger,2025-06-12
15099,control,,
10032,control,,
22249,control,VelvetPorter,2025-06-20
26411,control,AmberOak,2025-06-18
24491,control,,
11293,control,AmberOak,2025-06-29
6546,control,CitrusZing,2025-06-15
16270,control,HazyHopper,2025-06-27
22604,control,,
12450,control,CitrusZing,2025-06-06
11398,treatment,CherryLambic,2025-06-16
17206,treatment,HazyHopper,2025-06-04
1803,treatment,,
24685,control,,
10473,control,,
25190,control,AmberOak,2025-06-25
17967,control,RyeRanger,2025-06-12
8199,control,AlpinePils,2025-06-16
6822,control,,
1786,control,TropicalIPA,2025-06-30
6789,treatment,,
25338,treatment,RyeRanger,2025-06-06
1994,control,RyeRanger,2025-06-24
20000,control,RyeRanger,2025-06-17
25839,control,RyeRanger,2025-06-09
1111,control,,
10587,treatment,TropicalIPA,2025-06-06
4321,control,,
6010,control,VelvetPorter,2025-06-27
10630,treatment,,
25173,control,,
11947,treatment,AmberOak,2025-06-30
21348,control,CitrusZing,2025-06-24
20416,control,,
3045,control,TropicalIPA,2025-06-02
14256,control,AlpinePils,2025-06-16
15217,treatment,,
8660,control,,
6889,control,CitrusZing,2025-06-27
3678,control,RyeRanger,2025-06-21
11090,control,,
1331,control,,
12918,treatment,,
1461,treatment,RyeRanger,2025-06-17
15398,treatment,CherryLambic,2025-06-27
12174,treatment,,
17690,control,,
6738,control,CitrusZing,2025-06-10
23568,treatment,VelvetPorter,2025-06-30
17258,control,AmberOak,2025-06-18
8207,treatment,AmberOak,2025-06-16
2553,treatment,,
7407,treatment,RyeRanger,2025-06-06
6497,control,AmberOak,2025-06-26
3878,treatment,,
689,control,RyeRanger,2025-06-03
9703,control,RyeRanger,2025-06-01
14488,treatment,,
6838,treatment,TropicalIPA,2025-06-21
7736,treatment,,
10842,control,AmberOak,2025-06-10
18057,treatment,CherryLambic,2025-06-27
17361,treatment,CitrusZing,2025-06-05
282,control,,
4002,treatment,,
15397,control,,
2840,control,RyeRanger,2025-06-04
4731,control,RyeRanger,2025-06-27
13472,treatment,RyeRanger,2025-06-19
7842,control,CitrusZing,2025-06-14
5986,treatment,,
24219,treatment,,
12170,control,,
17902,treatment,MidnightStout,2025-06-05
12527,control,,
9662,treatment,,
20410,treatment,,
10702,treatment,TropicalIPA,2025-06-27
25836,treatment,,
23149,control,,
22636,control,RyeRanger,2025-06-22
7056,control,RyeRanger,2025-06-06
12373,control,,
15424,treatment,,
6456,treatment,TropicalIPA,2025-06-10
18255,control,RyeRanger,2025-06-28
22741,control,,
12259,control,,
16569,treatment,,
1918,treatment,,
10060,control,RyeRanger,2025-06-01
7170,treatment,,
1090,treatment,TropicalIPA,2025-06-17
21506,control,RyeRanger,2025-06-06
5779,control,,
19754,control,RyeRanger,2025-06-09
14244,control,RyeRanger,2025-06-21
6371,control,CitrusZing,2025-06-27
25038,control,RyeRanger,2025-06-21
26570,treatment,HazyHopper,2025-06-09
25228,control,RyeRanger,2025-06-03
21027,treatment,,
15986,treatment,CitrusZing,2025-06-01
11521,control,RyeRanger,2025-06-02
25658,control,CitrusZing,2025-06-19
5542,treatment,AmberOak,2025-06-10
8033,control,RyeRanger,2025-06-29
7810,control,RyeRanger,2025-06-15
27070,control,,
24869,control,,
5729,control,,
10580,treatment,,
26186,control,CitrusZing,2025-06-27
22506,treatment,VelvetPorter,2025-06-19
27490,control,,
6259,control,RyeRanger,2025-06-07
17438,control,,
1542,treatment,VelvetPorter,2025-06-12
16388,treatment,,
11144,treatment,CitrusZing,2025-06-09
3713,treatment,,
804,treatment,CitrusZing,2025-06-24
2864,treatment,,
19555,control,,
4169,treatment,,
17185,treatment,,
18590,control,RyeRanger,2025-06-13
10691,control,AmberOak,2025-06-06
15875,control,AmberOak,2025-06-03
24812,treatment,,
10424,treatment,,
8187,treatment,RyeRanger,2025-06-14
16023,control,,
24420,control,RyeRanger,2025-06-12
22644,control,RyeRanger,2025-06-21
16317,control,CitrusZing,2025-06-07
1805,treatment,HazyHopper,2025-06-16
21709,treatment,FarmhouseSaison,2025-06-22
9634,treatment,HazyHopper,2025-06-28
18643,control,RyeRanger,2025-06-20
7435,treatment,CherryLambic,2025-06-30
168,treatment,CitrusZing,2025-06-28
21805,control,CitrusZing,2025-06-09
6376,control,,
24254,treatment,VelvetPorter,2025-06-25
21794,control,CitrusZing,2025-06-04
12642,control,,
5700,control,RyeRanger,2025-06-19
14749,treatment,MidnightStout,2025-06-06
15197,treatment,,
22199,control,,
13080,treatment,CitrusZing,2025-06-16
3447,control,,
23613,control,,
19101,control,,
4421,treatment,,
25047,control,,
18313,control,,
24750,treatment,CherryLambic,2025-06-18
19803,control,CitrusZing,2025-06-20
24501,treatment,,
7916,control,,
21630,control,CitrusZing,2025-06-29
19157,control,,
10258,control,RyeRanger,2025-06-16
11517,control,FarmhouseSaison,2025-06-03
8400,treatment,MidnightStout,2025-06-16
24926,control,,
1600,treatment,,
16324,control,RyeRanger,2025-06-16
23016,control,,
26235,treatment,,
6157,control,CitrusZing,2025-06-20
15987,treatment,,
14823,treatment,CitrusZing,2025-06-26
8649,treatment,MidnightStout,2025-06-15
12095,control,,
16050,treatment,,
13342,control,,
15469,control,AlpinePils,2025-06-19
15231,control,,
11957,treatment,AmberOak,2025-06-29
26408,treatment,AlpinePils,2025-06-09
18615,control,,
27586,treatment,,
20961,control,,
6407,control,RyeRanger,2025-06-30
16028,control,RyeRanger,2025-06-08
3598,control,,
3029,treatment,,
736,control,RyeRanger,2025-06-09
10812,control,AmberOak,2025-06-09
19703,control,AmberOak,2025-06-22
4066,treatment,AmberOak,2025-06-26
9583,control,,
4146,control,,
6995,treatment,RyeRanger,2025-06-28
2366,treatment,,
14837,control,RyeRanger,2025-06-26
24154,control,CitrusZing,2025-06-09
7572,control,,
10337,control,RyeRanger,2025-06-24
4667,treatment,,
24304,treatment,MidnightStout,2025-06-13
3533,control,,
9868,control,RyeRanger,2025-06-14
19900,treatment,,
26369,control,VelvetPorter,2025-06-03
24103,control,,
19470,treatment,FarmhouseSaison,2025-06-13
8027,control,AlpinePils,2025-06-29
15494,control,FarmhouseSaison,2025-06-06
25373,control,RyeRanger,2025-06-18
2816,control,CitrusZing,2025-06-10
22671,control,,
25640,control,,
10801,treatment,,
2117,control,,
20770,control,,
16503,control,,
2292,control,RyeRanger,2025-06-20
10009,control,RyeRanger,2025-06-17
20773,control,RyeRanger,2025-06-21
17233,treatment,TropicalIPA,2025-06-21
19660,treatment,,
7263,control,CitrusZing,2025-06-18
14150,control,RyeRanger,2025-06-18
21521,treatment,CitrusZing,2025-06-09
6329,treatment,RyeRanger,2025-06-13
18061,treatment,,
21235,control,,
26305,control,,
4819,control,HazyHopper,2025-06-06
7906,treatment,,
9310,treatment,CherryLambic,2025-06-04
22379,treatment,HazyHopper,2025-06-14
7532,treatment,CitrusZing,2025-06-01
19223,treatment,,
7216,treatment,FarmhouseSaison,2025-06-05
12516,treatment,,
6604,control,RyeRanger,2025-06-11
16954,control,,
16500,treatment,,
4446,control,AmberOak,2025-06-07
276,treatment,,
16620,treatment,CitrusZing,2025-06-01
12657,control,CitrusZing,2025-06-22
10774,control,RyeRanger,2025-06-10
18561,control,RyeRanger,2025-06-16
14451,control,CitrusZing,2025-06-18
25376,treatment,CitrusZing,2025-06-09
21658,treatment,,
6114,control,,
3746,treatment,RyeRanger,2025-06-25
5722,control,RyeRanger,2025-06-03
19666,control,,
3606,control,,
4910,control,,
22350,treatment,,
618,control,,
9473,treatment,,
2881,control,,
5550,treatment,CherryLambic,2025-06-19
1435,control,RyeRanger,2025-06-10
11176,control,,
14807,treatment,MidnightStout,2025-06-04
1857,control,CitrusZing,2025-06-21
23723,control,AmberOak,2025-06-09
9783,control,RyeRanger,2025-06-06
1425,control,RyeRanger,2025-06-17
11038,control,RyeRanger,2025-06-08
9897,treatment,FarmhouseSaison,2025-06-28
14432,control,,
15884,treatment,,
10729,control,,
1931,treatment,AlpinePils,2025-06-15
2411,control,,
15671,treatment,CherryLambic,2025-06-05
16613,treatment,CitrusZing,2025-06-15
6378,control,,
10219,treatment,CitrusZing,2025-06-25
22406,control,CitrusZing,2025-06-12
19462,treatment,CherryLambic,2025-06-13
24868,control,,
2388,control,RyeRanger,2025-06-07
15090,control,RyeRanger,2025-06-23
889,treatment,,
15116,treatment,AmberOak,2025-06-04
7445,control,,
12135,treatment,CherryLambic,2025-06-20
3603,control,CitrusZing,2025-06-22
4568,treatment,,
2131,control,CitrusZing,2025-06-07
5394,control,RyeRanger,2025-06-08
16384,control,RyeRanger,2025-06-18
5052,control,AmberOak,2025-06-17
15507,control,CitrusZing,2025-06-03
22624,treatment,CherryLambic,2025-06-16
1924,control,,
5739,control,FarmhouseSaison,2025-06-13
3525,treatment,,
3129,control,RyeRanger,2025-06-29
24987,treatment,MidnightStout,2025-06-03
9188,control,CitrusZing,2025-06-26
23940,treatment,,
25487,control,,
10223,treatment,VelvetPorter,2025-06-24
7250,treatment,MidnightStout,2025-06-08
26255,treatment,,
27053,control,RyeRanger,2025-06-01
20133,control,RyeRanger,2025-06-02
6683,treatment,AmberOak,2025-06-01
10621,control,,
10227,control,,
11573,control,,
9281,control,RyeRanger,2025-06-16
15283,treatment,CitrusZing,2025-06-04
11682,control,CitrusZing,2025-06-26
23858,control,,
17877,control,,
20568,control,RyeRanger,2025-06-24
27201,control,,
17074,treatment,TropicalIPA,2025-06-10
3758,control,CitrusZing,2025-06-17
19884,treatment,MidnightStout,2025-06-23
1407,treatment,AlpinePils,2025-06-23
12873,control,,
7680,treatment,TropicalIPA,2025-06-01
5878,control,RyeRanger,2025-06-05
22271,control,,
27273,control,AmberOak,2025-06-16
993,treatment,VelvetPorter,2025-06-14
25234,treatment,,
25586,treatment,AlpinePils,2025-06-30
5669,control,RyeRanger,2025-06-06
21002,treatment,TropicalIPA,2025-06-08
432,control,,
4213,control,RyeRanger,2025-06-28
12472,control,,
6775,treatment,CitrusZing,2025-06-27
16164,control,,
15155,treatment,,
11233,control,AmberOak,2025-06-14
5996,treatment,HazyHopper,2025-06-20
16655,control,,
17766,control,AlpinePils,2025-06-14
1694,treatment,TropicalIPA,2025-06-07
7313,treatment,MidnightStout,2025-06-02
16502,treatment,CitrusZing,2025-06-13
13551,control,,
9342,control,,
1139,treatment,,
14262,control,,
5746,treatment,,
10737,control,,
3919,treatment,AlpinePils,2025-06-20
4558,control,,
4700,treatment,FarmhouseSaison,2025-06-24
17631,treatment,TropicalIPA,2025-06-23
19242,control,,
20394,control,,
460,control,CitrusZing,2025-06-28
17750,control,,
15208,control,,
5198,treatment,,
3186,treatment,CitrusZing,2025-06-14
14765,control,RyeRanger,2025-06-28
7271,control,CitrusZing,2025-06-11
25608,treatment,,
707,control,CitrusZing,2025-06-09
221,control,CherryLambic,2025-06-23
12553,treatment,MidnightStout,2025-06-04
21152,treatment,CitrusZing,2025-06-27
12016,control,,
12769,control,,
7404,treatment,,
12413,control,,
15228,control,,
7406,treatment,CherryLambic,2025-06-21
17023,control,RyeRanger,2025-06-11
11154,treatment,AmberOak,2025-06-12
9648,treatment,HazyHopper,2025-06-11
2162,treatment,AlpinePils,2025-06-19
13720,control,,
